How to cook Nigerian Jollof Rice,"
Pour the chicken stock and the tomato stew into a sizeable pot and leave to boil.
Add the drained parboiled rice, curry powder, salt and pepper to taste. The water level should be the same level of the rice. This is to ensure that all the water dries up by the time the rice is cooked.
Cover the pot and leave to cook on low to medium heat. This way the rice does not burn before the water dries up.
","
3¾ cups (750g) long grain parboiled rice
2-3 cups Tomato Stew
Chicken (whole chicken, drumsticks or chicken breast)
Pepper and salt (to taste)
2 medium onions
3 Knorr cubes
2 teaspoons thyme
2 teaspoons curry powder (Nigerian curry powder)
","quantity:3 cups;customIngredient:¾  (750g) long grain parboiled rice;|quantity:2-3 cups;customIngredient:Tomato Stew;|
quantity:1;customIngredient:Chicken (whole chicken, drumsticks or chicken breast);|
quantity:1;customIngredient:Pepper and salt (to taste);|
quantity:2;customIngredient:medium onions;|quantity:3;customIngredient:Knorr cubes;|
quantity:2 teaspoon;customIngredient:s thyme;|
quantity:2 teaspoon;customIngredient:s curry powder (Nigerian curry powder);|
",https://www.allnigerianrecipes.com/rice/nigerian-jollof-rice/,,https://www.youtube.com/embed/UBeD6ofxZK8,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/nigerian-jollof-rice.jpg,
How to cook Nigerian Jollof Rice with Basmati Rice,"
Pour the chicken stock and the tomato stew into a sizeable pot. If the mixture is too thick, add a very small quantity of water.
Add pepper (pound or blend it first) and curry powder. Stir very well, cover the pot and cook till it boils.
Add the drained basmati rice, stir and make sure the liquid in the pot is at the same level as the rice. If less, top it up. If more … mmmh lol. It should not be more.
Cover the pot and cook on low to medium heat till all the water dries up. When you taste the rice, you will notice that it is still raw and hard to the bite. Please do NOT add more water to it.
Stir the rice with a wooden spoon. You can add more tomato stew before stirring if you think it is not red enough.
Turn off the heat, cover the pot with aluminium foil followed by the pot cover. Make it as airtight as possible so that no heat escapes.
Leave it like that for 5 to 7 minutes, at most, 10 minutes.
After that, open the pot, stir and you will notice that the rice is now well done, not soggy, has loose grains and it is tasty.
","
2 cigar cups | 500g (1.1 lbs) basmati rice
350 mls Tomato Stew: you can use more
½ of a whole chicken (hen)
1 teaspoon thyme
2 teaspoons curry powder (Nigerian curry powder)
2-3 small stock cubes
1 onion
Salt and habanero pepper (to taste)
Water
","quantity:2 cigar cups;customIngredient:| 500g (1.1 lbs) basmati rice;|quantity:350;customIngredient:mls Tomato Stew: you can use more;|
quantity:½;customIngredient:of a whole chicken (hen);|
quantity:1 teaspoon;customIngredient:thyme;|
quantity:2 teaspoon;customIngredient:s curry powder (Nigerian curry powder);|quantity:2-3 stock;customIngredient:small  cubes;|
quantity:1;customIngredient:onion;|
quantity:1;customIngredient:Salt and habanero pepper (to taste);|
quantity:1;customIngredient:Water;|",https://www.allnigerianrecipes.com/rice/nigerian-jollof-rice-basmati/,,https://www.youtube.com/embed/rG5pgjCed6U,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/basmatijollofrice.jpg,Cooking Nigerian Jollof Rice with Basmati Rice is quite challenging. Learn how to prepare it right here.
Nigerian Jollof Rice with Mixed Vegetables,"
Follow the cooking directions for the classic Nigerian Jollof Rice till Step 3.
When the water is almost dry, add the diced carrots, cover the pot and continue cooking.
When the water is completely dry, turn off the heat. Add the diced green pepper and stir the rice with a wooden spoon.
","
3 cigar cups (750g) long grain parboiled rice
500mls Tomato Stew
5 medium carrots
1 big green bell pepper
1 whole chicken (hen)
Chilli pepper (to taste)
Salt (to taste)
2 medium onions
3 stock cubes
2 teaspoons curry powder (Nigerian curry powder)
1 tablespoon thyme
","quantity:3 cigar cups;customIngredient:(750g) long grain parboiled rice;|quantity:500mls;customIngredient:Tomato Stew;|
quantity:5;customIngredient:medium carrots;|
quantity:1;customIngredient:big green bell pepper;|
quantity:1;customIngredient:whole chicken (hen);|quantity:1;customIngredient:Chilli pepper (to taste);|
quantity:1;customIngredient:Salt (to taste);|
quantity:2;customIngredient:medium onions;|
quantity:3 stock;customIngredient:cubes;|quantity:2 teaspoon;customIngredient:s curry powder (Nigerian curry powder);|
quantity:1 tablespoon;customIngredient:thyme;|
",https://www.allnigerianrecipes.com/rice/nigerian-mixed-vegetables-jollof-rice/,,https://www.youtube.com/embed/8Dznbxz69Fc,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/jollof-rice.jpg,Jollof Rice can be boring sometimes. Spice up your basic Jollof Rice by adding just two vegetables to get the Nigerian Mixed Vegetables Jollof Rice.
How to Cook Nigerian Rice and Beans,"
Cook the beans till tender and set aside.
Pour the chicken/fish stock into a pot big enough to accommodate the rice and beans, bearing in mind that the rice will rise some more.
Add the tomato stew, the parboiled rice and the cooked beans. Check that the water level is just less than the level of the rice and beans.
Add pepper and salt to taste.
Stir, cover the pot and cook at low to medium heat till the water is dry.
","
2 cigar cups (500g) long grain parboiled rice
1 cigar cup (250g) brown/black-eyed beans
500 mls Tomato Stew
Chicken or Fish
Pepper and salt (to taste)
2 medium onions
2 stock cubes
1 teaspoon thyme
","quantity:2 cigar cups;customIngredient:(500g) long grain parboiled rice;|quantity:1;customIngredient:cigar cup (250g) brown/black-eyed beans;|
quantity:500;customIngredient:mls Tomato Stew;|
quantity:1;customIngredient:Chicken or Fish;|
quantity:1;customIngredient:Pepper and salt (to taste);|quantity:2;customIngredient:medium onions;|
quantity:2 stock;customIngredient:cubes;|
quantity:1 teaspoon;customIngredient:thyme;|
",https://www.allnigerianrecipes.com/rice/rice-and-beans/,,https://www.youtube.com/embed/KVlq27_hpUs,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/rice-and-beans.jpg,The Nigerian Rice and Beans lets you combine rice and beans in one meal. It is a great combination for beans haters.
Rice Pancakes (Sinasir),"
Add all the ingredients: the soaked rice, cooked rice, diced onions, salt, sugar, yeast, egg and Peak Milk into a blender.
Add just enough water to help the blades of your blender move.
Blend till smooth.
Pour into a bowl.
Cover the bowl, leave it in a warm place for about 30 minutes.
Set a frying pan on the stove, preferably a non-stick frying pan.
Pour a small amount of vegetable oil into the pan.
Once hot, pour some batter into the pan making sure it is as thin as possible.
Fry on medium heat till the top cakes and the underside is golden.
Flip to fry the other side till light brown.
","
½ cup (90g) soft rice
½ cup (60g) boiled rice
½ teaspoon yeast
1 small onion
1 Egg
½ tin Peak Milk
Sugar (to taste)
2 pinches of salt
Vegetable oil: for frying
","quantity:½;customIngredient:cup (90g) soft rice;|quantity:½;customIngredient:cup (60g) boiled rice;|
quantity:½ teaspoon;customIngredient:yeast;|
quantity:1;customIngredient:small onion;|
quantity:1;customIngredient:Egg;|quantity:½;customIngredient:tin Peak Milk;|
quantity:1;customIngredient:Sugar (to taste);|
quantity:2;customIngredient:pinches of salt;|
quantity:1;customIngredient:Vegetable oil: for frying;|",https://www.allnigerianrecipes.com/rice/rice-pancakes/,,https://www.youtube.com/embed/z1SPFzpdUSM,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/rice-pancakes.jpg,"Rice Pancake is the classic pancakes made with rice. If you know how to make pancakes, then Sinasir you will find Sinasir easy."
Sinasir (Rice Pancakes),"
Add the cooked rice to the soaked rice and blend till smooth.
Add the yeast and allow to rise.
Add the onions, sugar and salt and mix thoroughly.
Set a frying pan on the stove, preferably a non-stick frying pan.
Pour a small amount of oil into the pan.
Once hot, pour some batter into the pan making sure it is thin like pancakes.
Fry on medium heat till the top cakes.
Flip to fry the other side till golden brown. You may fry only one side if you wish. Tastes delicious either way.
","
180g soft rice for Tuwo
A handful cooked rice
½ teaspoon yeast
1 small onion
Sugar (to taste)
2 pinches of salt
Vegetable oil: for frying
","quantity:180g;customIngredient:soft rice for Tuwo;|quantity:1;customIngredient:A handful cooked rice;|
quantity:½ teaspoon;customIngredient:yeast;|
quantity:1;customIngredient:small onion;|
quantity:1;customIngredient:Sugar (to taste);|quantity:2;customIngredient:pinches of salt;|
quantity:1;customIngredient:Vegetable oil: for frying;|
",https://www.allnigerianrecipes.com/rice/sinasir/,,https://www.youtube.com/embed/z1SPFzpdUSM,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/sinasir.jpg,Sinasir is a Northern Nigerian (Hausa) rice recipe. It looks very much like Pancakes.
Smoky Party Jollof Rice,"
One standard measuring cup (level) of long grain parboiled rice equivalent to 1 milk cup or 1 small party cup.
If you do not have tatashe peppers, use 2 sweet peppers (paprika), the the video below for what sweet peppers are.
Remember that tatashe, habanero peppers (atarodo, ose oyibo, atarugu) and black peppers are all spicy hot so be careful about the quantities of these peppers you add.
Knoor cubes are boullion or seasoning cubes. I used chicken flavour because I cooked this Smoky Jollof Rice with chicken.
I use hen when preparing Party Jollof Rice because it is tastier than the soft chicken (rooster).
Nigerian curry powder is not spicy hot, it adds a nice flavour to this Smoky Party Jollof Rice.
Plum tomatoes are the tomatoes sold in Nigerian markets.
For best results in the Smoky Jollof Rice taste use tasteless and odourless vegetable oils: vegetable oils sold in Nigeria, Sunflower oil and Canola oil.
Liquid smoke, natural hickory flavour is the secret ingredient! See below for details of where to buy it from.
","
2 cups (400g) long grain parboiled rice
1.2kg (2.6lbs) hard chicken (hen)
5 plum tomatoes
3 tatashe peppers
2 onions
A medium piece of ginger
1 cup (200g) tomato paste
½ cup vegetable oil for frying the tomatoes
2 Knorr cubes
1 habanero pepper (or to taste)
1 tablespoon thyme
2 teaspoons black pepper
Salt (to taste)
1 tablespoon curry powder (Nigerian curry powder)
5 bay leaves (optional)
2 teaspoons liquid smoke
","quantity:2 cups;customIngredient:(400g) long grain parboiled rice;|quantity:1.2kg;customIngredient:(2.6lbs) hard chicken (hen);|
quantity:5;customIngredient:plum tomatoes;|
quantity:3;customIngredient:tatashe peppers;|
quantity:2;customIngredient:onions;|quantity:1;customIngredient:A medium piece of ginger;|
quantity:1;customIngredient:cup (200g) tomato paste;|
quantity:½;customIngredient:cup vegetable oil for frying the tomatoes;|
quantity:2;customIngredient:Knorr cubes;|quantity:1;customIngredient:habanero pepper (or to taste);|
quantity:1 tablespoon;customIngredient:thyme;|
quantity:2 teaspoon;customIngredient:s black pepper;|
quantity:1;customIngredient:Salt (to taste);|quantity:1 tablespoon;customIngredient:curry powder (Nigerian curry powder);|
quantity:5;customIngredient:bay leaves (optional);|
quantity:2 teaspoon;customIngredient:s liquid smoke;|
",https://www.allnigerianrecipes.com/rice/smoky-party-jollof-rice/,,https://www.youtube.com/embed/jSjjfRKQT-A,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/smoky-party-jollof-rice1.jpg,Smoky Party Jollof Rice: The secret ingredient for getting the smoky flavour in Nigerian Party Jollof Rice without cooking with firewood.
Spaghetti Surprise,"
Cook the beef with the onions, thyme and stock cubes (Maggi or Knorr).
While the meat is cooking, start cooking the spaghetti in a generous amount of water.
When the beef is done, add the Tomato Stew. Add the vegetables, salt and pepper to taste and cook for about 5 minutes.
When the spaghetti is done to your personal preference, drain the water and pour the mixture of beef stock and tomato stew you prepared earlier into the pot of spaghetti. Stir well, cover and leave to stand for about 5 minutes.
The Spaghetti Surprise is ready to be served.
","
Spaghetti: The quantity you can wrap between your thumb and index finger.
5-6 normal cuts of beef
500g vegetables:

Cabbage
Green Pepper
Carrots
Green peas
Green beans


600 mls (20 fl. oz.) Tomato Stew
Pepper and salt (to taste)
1 medium onion
2-3 stock cubes cubes
1 teaspoon thyme
","quantity:1;customIngredient:Spaghetti: The quantity you can wrap between your thumb and index finger.;|quantity:5-6;customIngredient:normal cuts of beef;|
quantity:500g;customIngredient:vegetables:

Cabbage
Green Pepper
Carrots
Green peas
Green beans;|
quantity:1;customIngredient:Cabbage;|
quantity:1;customIngredient:Green Pepper;|quantity:1;customIngredient:Carrots;|
quantity:1;customIngredient:Green peas;|
quantity:1;customIngredient:Green beans;|
quantity:600;customIngredient:mls (20 fl. oz.) Tomato Stew;|quantity:1;customIngredient:Pepper and salt (to taste);|
quantity:1;customIngredient:medium onion;|
quantity:2-3 stock;customIngredient:cubes cubes;|
quantity:1 teaspoon;customIngredient:thyme;|",https://www.allnigerianrecipes.com/rice/spaghetti-surprise/,,https://www.youtube.com/embed/nOZM98pEZUI,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/spaghetti-surprise.png,Spaghetti with Tomato Stew? That is so 1990. Click here to learn how to spice up your spaghetti meals and get some spaghetti cooking tips.
Tropical Fried Rice,,"
2 cups (400g) Long grain parboiled rice
½ a pineapple
1 coconut 
1 tablespoon Nigerian curry powder
1 teaspoon thyme
1 teaspoon oregano
1 big seasoning cube
1 chicken breast
1kg (2.2lbs) chicken drumstick
1 sweet pepper (or tatashe)
A handful green peas
1 white onion
1 red onion
Carrot oil or vegetable oil
Salt (to taste)
","quantity:2 cups;customIngredient:(400g) Long grain parboiled rice;|quantity:½;customIngredient:a pineapple;|
quantity:1;customIngredient:coconut;|
quantity:1 tablespoon;customIngredient:Nigerian curry powder;|
quantity:1 teaspoon;customIngredient:thyme;|quantity:1 teaspoon;customIngredient:oregano;|
quantity:1;customIngredient:big seasoning cube;|
quantity:1;customIngredient:chicken breast;|
quantity:1kg;customIngredient:(2.2lbs) chicken drumstick;|quantity:1;customIngredient:sweet pepper (or tatashe);|
quantity:1;customIngredient:A handful green peas;|
quantity:1;customIngredient:white onion;|
quantity:1;customIngredient:red onion;|quantity:1;customIngredient:Carrot oil or vegetable oil;|
quantity:1;customIngredient:Salt (to taste);|
",https://www.allnigerianrecipes.com/rice/tropical-fried-rice/,,https://www.youtube.com/embed/z2g9MnQ-mTI,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/tropical-fried-rice.jpg,Tropical Fried Rice is the rice recipe you want to prepare when you want to take a break from the classic Fried Rice.
Turmeric Rice a.k.a Yellow Rice,"
Pour the chicken stock into a sizeable pot.
Add the turmeric powder, Nigerian curry powder and black pepper. 
Cover and cook till it boils.
Add the parboiled rice, stir and make sure that the liquid in the pot is at the same level as the rice. If not, top it up.
Taste for salt and add some if necessary. Stir, cover again and start cooking on medium heat.
If you parboiled the rice correctly as described above, the rice should be done by the time the water dries up. Taste to confirm. If not, you will need to add more water and reduce the heat to prevent burning. Continue cooking. 
When you can no longer see the water in the rice, add the diced red pepper, onions and green peas. Stir only the top of the rice, cover and continue cooking.
The rice is done when all the water dries up.
Stir with a spatula till the vegetables and the rice are well combined.
That's it!
","
Long grain parboiled rice

If you are in the USA/UK, use 2 cups.
If you are in Nigeria, use ½ De Rica cup.
If you have a weighing scale, use 350g or 0.8lbs. 


2 teaspoons turmeric powder
1 teaspoon Nigerian curry powder
1 teaspoon black pepper powder
1 small red onion
2-3 cups chicken stock
A small quantity of red pepper
A handful green peas
Salt (to taste)
","quantity:1 cups;customIngredient:Long grain parboiled rice

If you are in the USA/UK, use 2 .
If you are in Nigeria, use ½ De Rica cup.
If you have a weighing scale, use 350g or 0.8lbs.;|quantity:1 cups;customIngredient:If you are in the USA/UK, use 2 .;|
quantity:1;customIngredient:If you are in Nigeria, use ½ De Rica cup.;|
quantity:1;customIngredient:If you have a weighing scale, use 350g or 0.8lbs.;|
quantity:2 teaspoon;customIngredient:s turmeric powder;|quantity:1 teaspoon;customIngredient:Nigerian curry powder;|
quantity:1 teaspoon;customIngredient:black pepper powder;|
quantity:1;customIngredient:small red onion;|
quantity:2-3 stock;customIngredient:cups chicken;|quantity:1;customIngredient:A small quantity of red pepper;|
quantity:1;customIngredient:A handful green peas;|
quantity:1;customIngredient:Salt (to taste);|
",https://www.allnigerianrecipes.com/rice/turmeric-rice/,,https://www.youtube.com/embed/TsY9IHr1BmU,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/turmeric-rice.jpg,Turmeric Rice is one of the most basic yet delicious rice recipes to prepare in your kitchen. The tumeric has lots of health benefits.
White Coconut Rice,"
Pour the chicken stock and coconut milk into a sizeable pot. Bear in mind that the rice will normally rise by at least one quarter of its quantity from the parboiled state to the done state.
Add the black pepper and seasoning cube. Cover the pot and start cooking till it boils.
Add the precooked rice, Stir and add salt to taste. At this point the liquid should be at the same level as the rice. If not, top it up with water. If the liquid is much more than the rice, you will end up with soggy coconut rice. If you used long grain parboiled rice and you parboiled/precooked it correctly, the Coconut Rice will be done by the time the level of water dries up. There will be no need to add more water.
Cover the pot and start cooking on medium heat.
Once it boils, add the hard pork sausage. The hard pork sausage needs to be cooked but if you are using another type of sausage that does not need much cooking, add it in step 6.
When the water dries to exactly the same level as the rice (see video below), add the shrimps and continue cooking.
When the water is almost dry, add the soft ingredients: onions, green beans and green peas and the tatashe and habanero peppers.
Cover and continue cooking till all the water dries up. If you parboiled the rice correctly, it should be doen by now.
Stir with a spatula till all the ingredients are well combined. That's it!
","
420g (~1 lb) long grain parboiled rice
400 mls Coconut Milk
400 ml chicken stock/broth
20 small shrimps
1 tatashe pepper (alternative: Tribelli peppers)
1 red onion
A handful of diced sausage
1 big seasoning cube (optional)
Habanero peppers (Atarodo: to taste)
Black pepper (to taste)
Salt (to taste)
Green peas (quantity shown in video)
Green beans (quantity shown in video)
","quantity:420g;customIngredient:(~1 lb) long grain parboiled rice;|quantity:400;customIngredient:mls Coconut Milk;|
quantity:400 stock;customIngredient:ml chicken /broth;|
quantity:20;customIngredient:small shrimps;|
quantity:1;customIngredient:tatashe pepper (alternative: Tribelli peppers);|quantity:1;customIngredient:red onion;|
quantity:1;customIngredient:A handful of diced sausage;|
quantity:1;customIngredient:big seasoning cube (optional);|
quantity:1;customIngredient:Habanero peppers (Atarodo: to taste);|quantity:1;customIngredient:Black pepper (to taste);|
quantity:1;customIngredient:Salt (to taste);|
quantity:1;customIngredient:Green peas (quantity shown in video);|
quantity:1;customIngredient:Green beans (quantity shown in video);|",https://www.allnigerianrecipes.com/rice/white-coconut-rice/,,https://www.youtube.com/embed/lvVSiZrZAMY,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/white-coconut-rice.jpg,"White Coconut Rice and Jollof Coconut Rice are two ways of preparing the Nigerian Coconut Rice. This meal, prepared with coconut milk extract, is sure to wake up your taste buds."
Nigerian Rice and Stew,"
Parboil the rice using the method detailed in How to Parboil Rice for Cooking White Rice. You may want to parboil it for much longer depending on personal preference.
Pour the rice in a sieve to drain out the hot water.
Dip in cold water, then wash and drain.
Meanwhile set some water to boil in a pot big enough to accommodate the rice bearing in mind that the rice will rise some more. The extent of rising depends on the type of rice and for how long it was parboiled.
Add the parboiled rice and salt (optional). Check to see that the water level is just about the same as the rice.
Cook till the water is just about drying up. Check that the rice is done. If not, add more water and keep cooking.
Keep checking till the rice is done. Leave to dry completely. This is usually confirmed by a ticking sound coming from the pot. 
","
Long grain parboiled white rice
Salt (Optional)
","quantity:1;customIngredient:Long grain parboiled white rice;|quantity:1;customIngredient:Salt (Optional);|
",https://www.allnigerianrecipes.com/rice/white-rice/,,https://www.youtube.com/embed/qHfVQhEAtig,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/bowl-of-white-rice.jpg,"The Nigerian White Rice and Stew lets you eat rice with a variety of sauces: Tomato Stew, Vegetable Sauce, Pepper Soup or Banga Soup."
How to Make Perfect Hard-Boiled Eggs,"
Place the eggs in a pot and pour cool water to cover the eggs.
Cover the pot and start cooking on high heat.
Once the water starts boiling, the kind of boiling that causes the eggs to roll around in the pot, turn off the heat. Remove the pot from the burner and place on another cool burner or on a cool surface. This is especially important if you cook with a hot plate, a vitro ceramic cooker or any cooker that continues to heat the pot after you have turned off the heat.
Leave the eggs in that pot for 10 minutes. Set a timer if you have to but it is important that the eggs stay in the pot for 10 minutes maximum after you have turned off the heat.
After 10 minutes, transfer the eggs to a bowl of ice cold water and leave till the eggs have cooled down completely.
Peel and eat.
",,,https://www.allnigerianrecipes.com/breakfast-recipes/perfect-hardboiled-eggs/,"
Potato Omelette
Egg Moi Moi
Bread Boat (Baguette Boat)
Plantain Omelette
Egg Whites Omelette
",,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/perfect-hardboiled-eggs1.jpg,Here's how to make the perfect hard-boiled eggs with moist and yellow egg yolks. No unsightly green colour around the yolks.
Barbecue Chicken Drumsticks,"
Clean the chicken, removing all tiny feathers and rinse thoroughly.
Place in a bowl and add the tiny pieces of thyme, salt, onion powder, ground black pepper and stock cubes (crushed).
Massage the seasoning and spices into the chicken.
Cover the bowl with aluminium foil or thin plastic film and place in the fridge for at least 1 hour to marinate. For this barbecue chicken, I leave mine in the fridge overnight. This is so that the seasoning and spices will have time to seep into the chicken making it taste better.
When the desired time has elapsed, set your oven to top and down heating (bake) and 220°C or 425F and leave to preheat for about 10 minutes.
Line your oven tray with a baking sheet and gently lay the marinated drumsticks flat on the baking sheet. You can also use aluminium foil if you do not have a baking sheet.
Bake in the preheated oven for 30 minutes, turning the drumsticks on the other side from time to time. It is ready when you notice some browning on the drumsticks.
Using a brush, apply one coat of barbecue sauce all over the chicken drumsticks.
Put back in the oven for about 5 minutes and apply another coat.
Repeat this process of applying a thin coat of barbecue sauce, putting back in the oven to dry a bit till you get the coverage you want.
","
8 chicken drumsticks (chicken laps)
1 small bowl barbecue sauce
1 big stock cube (Maggi, Knorr etc)
1 teaspoon thyme
Salt (to taste)
Black pepper powder (to taste)
Onion powder (to taste)
","quantity:8;customIngredient:chicken drumsticks (chicken laps);|quantity:1;customIngredient:small bowl barbecue sauce;|
quantity:1 stock;customIngredient:big  cube (Maggi, Knorr etc);|
quantity:1 teaspoon;customIngredient:thyme;|
quantity:1;customIngredient:Salt (to taste);|quantity:1;customIngredient:Black pepper powder (to taste);|
quantity:1;customIngredient:Onion powder (to taste);|
",https://www.allnigerianrecipes.com/chicken/barbecue-drumsticks/,,,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/barbecue-chicken-drumsticks.jpg,Barbecue Chicken is a great way to enjoy grilled chicken. See how to make yours at home.
Bird’s Nest Salad,"
Place the diced potatoes, cucumber, grated carrots and sweet corn in a bowl and stir till everything is combined. Add the salad cream and mayonnaise and stir very well.
Transfer to the serving plate.
Arrange the long thin lettuce around the mixture of potatoes, grated carrots, cucumber and sweet corn, leaving some space in the middle.
Arrange the soft long thin carrots inside the circle created by the lettuce.
Sprinkle the black pepper on top.
Spray olive oil on everything (optional) then place the halved hard-boiled egg on top.
","
2 broad leaves of lettuce
1 long thin carrot
½ of a small cucumber
1 Irish potato
1 hard-boiled egg
1 tablespoon sweet corn
2 pinches of ground black pepper
1 teaspoon mayonnaise
1 table spoon Heinz Salad Cream
Olive oil (optional)
","quantity:2;customIngredient:broad leaves of lettuce;|quantity:1;customIngredient:long thin carrot;|
quantity:½;customIngredient:of a small cucumber;|
quantity:1;customIngredient:Irish potato;|
quantity:1;customIngredient:hard-boiled egg;|quantity:1 tablespoon;customIngredient:sweet corn;|
quantity:2;customIngredient:pinches of ground black pepper;|
quantity:1 teaspoon;customIngredient:mayonnaise;|
quantity:1;customIngredient:table spoon Heinz Salad Cream;|quantity:1;customIngredient:Olive oil (optional);|
",https://www.allnigerianrecipes.com/salad/birdsnest-salad/,,,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/birdsnest-salad.jpg,Bird's Nest Salad is made with the usual salad ingredients but the serving is a great way to wow your family and guests with something different.
Nigerian Peppered Gizzards Recipe,"
Add the stock cube, the thyme and big chunks of onions into the gizzards. If you marinated them, just add the onions.
Pour water to just under the level of the gizzards and start cooking at medium heat. This quantity of water will dry up by the time the gizzards are well done.
When the gizzards are well done, remove the big chunks of onions.
Increase the heat to high and stir constantly till all the remaining liquid in the pot is absorbed. You don't want to lose any flavour by pouring away the gizzard stock.
Add salt to taste and stir very well.
Lay the gizzards flat in a baking bowl.
Grill in an oven at 170°C or 338°F till the top side is dry and brown. Turn them and grill the underside too till dry and brown. If you don't have an oven, just deep-fry them.
Heat the vegetable oil in another pot.
Add the pepper and the grilled/deep-fried gizzards.
Stir very well till the pepper is evenly distributed on the gizzards. The vegetable oil ensures that this happens and gives the grilled gizzards a nice glow.
That's it! Insert toothpicks and serve.
","
500g (1.1 lbs) chicken gizzards
3 habanero peppers (or to your taste)
2 medium onions
1 big stock cube
1 teaspoon thyme
Salt (to taste)
2 tablespoons vegetable oil
","quantity:500g;customIngredient:(1.1 lbs) chicken gizzards;|quantity:3;customIngredient:habanero peppers (or to your taste);|
quantity:2;customIngredient:medium onions;|
quantity:1 stock;customIngredient:big  cube;|
quantity:1 teaspoon;customIngredient:thyme;|quantity:1;customIngredient:Salt (to taste);|
quantity:2 tablespoon;customIngredient:s vegetable oil;|
",https://www.allnigerianrecipes.com/small-chops/nigerian-peppered-gizzards/,,https://www.youtube.com/embed/ZNCWCcdwLQY,https://www.allnigerianrecipes.com/wp-content/uploads/2019/04/nigerian-peppered-gizzards.jpg,Nigerian Peppered Gizzard: the perfect Small Chop made with a special part of chicken.
Beef Skewers (Stick Meat),"
After about 1 hour, bring out the marinated beef and place in a pot. Add a few drops of water to help with the simmering, cover and start cooking at medium heat.
Once the underside turns pale, flip the beef pieces to cook the top side as well. You don't need to do this if you are cooking a full pot of beef.
When the top side turns pale, flip the beef pieces on any other sides that are still red, cook these till all the beef looks pale.
Now, start stirring the beef constantly till all the water is absorbed. You don't want to lose any flavour by pouring away the beef stock. Add salt to taste and set this aside.
In a different pot, heat some vegetable oil. You need at least a depth of 3 inches of vegetable oil.
When hot, fry the beef pieces till brown and dry. Remember to stir constantly while frying so the pieces will brown evenly.
When done, put the beef pieces in a sieve lined with paper towels and leave to cool.
When cool, thread the fried beef and vegetables one after the other onto the beef sticks. The way you combine the beef and vegetables is entirely up to you but make sure the final product looks colourful and appetizing.
","
300g of Best Cut Beef
1 medium Green Bell Pepper
2 medium plum tomatoes (Tomato Jos)
1 large Onion
1-2 Stock cubes (Maggi/Knorr)
1 teaspoon thyme
Salt and dry pepper (to taste)
","quantity:300g;customIngredient:of Best Cut Beef;|quantity:1;customIngredient:medium Green Bell Pepper;|
quantity:2;customIngredient:medium plum tomatoes (Tomato Jos);|
quantity:1;customIngredient:large Onion;|
quantity:1-2 stock;customIngredient:Stock cubes (Maggi/Knorr);|quantity:1 teaspoon;customIngredient:thyme;|
quantity:1;customIngredient:Salt and dry pepper (to taste);|
",https://www.allnigerianrecipes.com/snacks/beef-skewers/,,https://www.youtube.com/embed/R-7yNOBd_wg,https://www.allnigerianrecipes.com/wp-content/uploads/2019/04/beef-skewers.png,Beef Skewers are very easy snack recipes to make. Some call it Beef Kebabs or simply Stick Meat.
